,username,comment,Pre-processing,label_sentimen,score,sentimen_numerik
1993,skyy_grls,"Tapi jujur,kita tuh harus bngt mencintai produk lokal, soalnya harum indo tuh udah mau pudar di indonya sendiri",jujur bngt cinta produk lokal harum indonesia sudah pudar indonya,positif,0.1068,2
1994,fannierubyjane,Mangkanya pejabat lain kali kalo kampanye baju partai ny dior minimal hnm lah👎,makanya jabat kali kampanye baju partai dior minimal hnm,negatif,-0.04959999999999998,0
1995,iidollll,hmm,hmm,netral,0.0,1
1996,ilhamwije,Terus solusinya apa pak,solusi,positif,0.6124,2
1997,addkrnwnnn,"brand lokal bagus kok, beruang petir contohnya",brand lokal bagus beruang petir contoh,negatif,-0.4162,0
1998,_bobhrsn,Klo impor yg lain gmna ?ganggu ga kira² 😁,impor bagaimana ganggu kira,negatif,-0.38139999999999996,0
1999,_.nadyarizki,solusi nya pake kaos partai berarti y?🤨,solusi pakai kaos partai,negatif,-0.10599999999999998,0
2000,iarx.are,@mustofa.nr11 @abror.almufa @ahmad18faiz @rosid.mn @alfansyukron_ @faqi.achmad @diwaahaikal,nr almufa mana achmad,netral,0.0,1
2001,times.no.romance,Tapi tapi tapikan. Aaaaaaa,tapi aaa,netral,0.0,1
2002,iniaqiilahsndi,kebatam deh pak cobaa wkkwkw,kebatam deh cobaa wkkwkw,netral,0.0,1
2003,yufendiasri,"Sebenarnya yg di katakan presiden ada betul nya, tapi mereka yg jualan juga kagak salah, soal nya itu sumber penghasilan bagi mereka",presiden jual tidak salah sumber hasil,negatif,-0.04359999999999997,0
2004,nikenayunr,Ojo ngejak i thrift e we @cici_apriliaaaa,ojo ajak thrift we,positif,0.25,2
2005,alamdullam,KAMI JUGA SANGAT TERGANGGU DENGAN PEJABAT YANG SUKA ERUPSI PAK. NGAKUNYA KHILAF😂,ganggu jabat suka erupsi ngakunya khilaf,negatif,-0.33929999999999993,0
2006,athriftments,apakabar barang KW ??,apakabar barang kau,netral,0.0,1
2007,hadi_nurhadi80,"yang jipalak per kw kwan mperhatin kan, brand lokal sekelas eiger aja di Kw kw in apalgi brand luar",jipalak kau kwan mperhatin brand lokal kelas eiger kau kau in apalgi brand,negatif,-0.6124,0
2008,athriftments,@taufiiq.qr under armour yg dipake masnya brand lokal ya?,qr under armour pakai mas brand lokal,netral,0.0,1
2009,scorpio.tearss,"Team ga pernah nge thrift, beli lokal bagus bagus murah juga",team nge thrift beli lokal bagus bagus murah,negatif,-0.025900000000000034,0
2010,k.fahmii_,Mending mahal daripada bekas orang mati chuakss,mending mahal bekas orang mati chuakss,netral,0.0,1
2011,muhamad.riezky,Harga nya selangit sekarang 😂,harga langit,positif,0.6124,2
2012,sukmannd_,kalahhh saing cuakssss,kalahh saing cuakss,netral,0.0,1
2013,arymrllh,Pake baju beruang petir udah yang paling bener mah🔥,pakai baju beruang petir sudah bener mah,positif,0.059900000000000064,2
2014,irfancheest,"Tp kwalitasnya dan harganya kayak menyetubuh, enak dan nyaman saja begitu kira kira.",tetapi kwalitasnya harga seperti tubuh enak nyaman,positif,0.03310000000000002,2
2015,riki_kallang29,Yaudah pake kaos partai aja 😂,ya sudah pakai kaos partai,positif,0.03480000000000005,2
2016,_andrechandra,Orang2 negara lain gk mau pake lagi bajunya dijual ke negri kita…. 😂😂😂 padahal pakaian buatan dalam negri bagus2.. jersey yg dipake Pemain MU aja dibuat di Indonesia.. ya gk walaupun gk ngefek kena 7-0 sih ooopppss😂 *sorry guys kidding😂,orang negara tidak pakai baju jual negeri pakai buat negeri bagus jersey pakai main mu indonesia tidak tidak ngefek kena ooppss sorry guys kidding,negatif,-0.07200000000000006,0
2017,alonghendri,"Semua urusan ikut campur jokowi ini... Pas pejabat korupsi, pegawai pajak perkaya diri sendiri dibiarkan... Kan gilak ini semua",urus campur jokowi pas jabat korupsi pegawai pajak kaya biar gila,negatif,-0.006800000000000028,0
2018,ybrez0,@joshuarnhrd aku gak liat bang😂,lihat bang,positif,0.6124,2
2019,widylestari__,@ayanggdilara slhnya dmna?,slhnya mana,netral,0.0,1
2020,syarifhdyt_09,owh,owh,netral,0.0,1
2021,karyafotokita,Kalo import beras juga mengganggu petani lokal pak,import beras ganggu tani lokal,negatif,-0.25960000000000005,0
2022,mckong710,Maneh,lagi,negatif,-0.6124,0
2023,mckong710,Maneh,lagi,negatif,-0.6124,0
2024,shafiraaargh,produk lokal juga banyak yang bagus kokk,produk lokal bagus kokk,positif,0.07219999999999993,2
2025,ham_wib,Bisnis impor sapah lebih didukung didalam negara konoha,bisnis impor siapa dukung dalam negara konoha,positif,0.48440000000000005,2
2026,dni_sanjaya,Lah duit duit kita ngapa dia yang ngantur,duit duit ngapa ngantur,netral,0.0,1
2027,gprtmaaa,Wkokwkkko👏,wkokwkko,netral,0.0,1
2028,derrynugraha20,bagaimana tanggapannya bos trift @umarobani,tanggap bos trift,positif,0.8402,2
2029,mrs.sujiwo,Statement dimana min ?,kalimat mana min,negatif,-0.6124,0
2030,lyamuse,"Pakaian bekas bukan mengganggu pak malah banyak yg sukses ekonominya dr situu ,, yg mangganggu produk lokal penjual online pak ,, makanya banyak yg teriakk SEPI krn mereka jual mahal di online bnting hrga",pakai bekas ganggu sukses ekonomi dari situu mangganggu produk lokal jual online teriakk sepi jual mahal online bnting harga,positif,0.013499999999999956,2
2031,sandyrg13,Caper.,caper,netral,0.0,1
2032,cica_kuncorooo,"Yahh gimana yah masalahnya saya lebih suka barang trifting, bukan masalah murah mahalnya tapi lebih bagus aja menurut akuu",yahh bagaimana suka barang trifting murah mahal bagus akuu,positif,0.04359999999999997,2
2033,imbenedictusocsa,economy> sustainability,economy sustainability,netral,0.0,1
2034,ihalliildav,Import beras juga mengganggu petani dalam negri pak presiden,import beras ganggu tani negeri presiden,positif,0.07219999999999993,2
2035,meisteryudha,Kualitas baik dengan harga murah gak ada di produk lokal kita soalnya PakDe. Lagian gak semua orang suka pake barang bekas kok. Masing2 segment nya aja.,kualitas harga murah produk lokal pakde orang suka pakai barang bekas segment,positif,0.14160000000000006,2
2036,bintangbawatang_,ga asik,asik,positif,0.7184,2
2037,myfkh17,KATA PAK PRESIDEN YG JUALAN DI GEDEBAGE SEMUANYA DIANGKAT JADI PNS,presiden jual gedebage angkat pns,positif,0.875,2
2038,kheirabel_05,"Masalahnya sih bukan di kualitas pakaiannya, tapi di harganya. Produk UMKM emang bagus"" tapi harga kurang cocok",kualitas pakai harga produk umkm emang bagus harga cocok,positif,0.1049,2
2039,vict000000000r,"TAPI BISNIS IMPOR SANDANG,PANGAN PAPAN, MERAJALELA PAK, APAKAH ADA DIPERHATIKAN. HEHE. ATAU MEREKA JUGA PENGEN MERAMBAH BISNIS IMPOR PAKAIAN BEKAS. SETAU SAYA PAKAIAN BARU PUN BAIK BAHAN JADI ATAU PUN BELUM IMPOR JUGA KOK KEBANYAKAN.",bisnis impor sandang pangan papan rajalela perhati ingin rambah bisnis impor pakai bekas tau pakai bahan impor banyak,netral,0.0,1
2040,denialdrin,@erlanggaarazakpardede komentarnya?,komentar,netral,0.0,1
2041,abiraff_,"Ada marketnya masing"" pakk",marketnya pakk,netral,0.0,1
2042,mdschann,"tp yg jualan trift, bayar pajak nya dari hasil ngetrift",tetapi jual trift bayar pajak hasil ngetrift,negatif,-0.04959999999999998,0
2043,bayubadrul_,Thrift shop,thrift shop,netral,0.0,1
2044,dah.cuok,awokawokawok udah ketebak komennya,awokawokawok sudah tebak komennya,positif,0.12179999999999991,2
2045,aliiimdn,kalo merugikan dan ilegal kok di cukai lolos pak?😂,rugi ilegal cukai lolos,negatif,-0.9186,0
2046,holafiian,Produk lokal pride,produk lokal pride,positif,0.6124,2
2047,fzn.saa_,+ plus nambah sampah baju sepele tapi bahaya,plus tambah sampah baju sepele bahaya,negatif,-0.015199999999999991,0
2048,dwikyarbi_,pake kaos partai 🫡,pakai kaos partai,negatif,-0.7184,0
2049,galangbramana,@ramawwida yang memberi izin soalnya di amplop i penjual agar barangnya masuk dan bisa di edarkan🥶,izin amplop jual barang masuk edar,negatif,-0.03480000000000005,0
2050,yordanas_,dan bentar lagii sepatu brand bekas import jg di larang 😂,bentar lagi sepatu brand bekas import juga larang,netral,0.0,1
2051,lif3isbigjok3_,stress,stress,negatif,-0.7906,0
2052,asyamadyananta,hm,hm,netral,0.0,1
2053,galangpribadi____,Yaudah beli kaos partai aja,ya sudah beli kaos partai,netral,0.0,1
2054,karrlann,@gewsz_ gmn donk😢,bagaimana donk,netral,0.0,1
2055,tama_aditya,Saatnya kita banjiri pasar luar dengan barang kita,banjir pasar barang,netral,0.0,1
2056,irfan.fadillah,"nyatanya emang bener ko, belum tentu juga itu pakaian bekas berton-ton lewat jalur legal, kebanyakan illegal setau w",emang bener ko pakai bekas ton ton jalur legal banyak illegal tau,negatif,-0.035699999999999954,0
2057,sand_irhby,"Senen Jaya, Blok M  Jakarta apakabs pak ?? 😂",senin jaya blok jakarta apakabs,positif,0.7184,2
2058,dutafad,Maka nya murahin pakkk,murahin pakk,netral,0.0,1
2059,rimurutempest9973,bukan gk mau. Harga nya kemahalan untuk baju yg buat sehari-hari. Baju bekas pinggir jalan udah bagus serta sangat murah,tidak harga mahal baju hari baju bekas pinggir jalan sudah bagus murah,netral,0.0,1
2060,nurmadwiastuti,Pokoknya kebanyakan yang impor impor sangat mengganggu pak..,pokok banyak impor impor ganggu,negatif,-0.09230000000000005,0
2061,bayu_f08,Oke pak.,oke,positif,0.4588,2
2062,joshuagianfranco,Bukannya memang sudah diatur dalam Peraturan Menteri Perdagangan (Permendag) Nomor 18 Tahun 2021 tentang Barang Dilarang Ekspor dan Barang Dilarang Impor ya? Kalau maksud pak Jokowi berdasarkan permendag ini ga salah kan?,atur atur menteri dagang permendag nomor barang larang ekspor barang larang impor maksud jokowi dasar permendag salah,negatif,-0.036699999999999955,0
2063,andikff,"beliau  ngomong kalau menganggu, tp kmren ad anak buahnya ngomong dilarang yg illegal doang, yg satunya lagi ngomong akan di larang, jdi mau nya bagaimana sebenarnya",beliau ngomong menganggu tetapi kemarin ada anak buah ngomong larang illegal saja satu ngomong larang jadi,negatif,-0.050900000000000056,0
2064,ramawwida,"@galangbramana jangan salahkan penjual di indonesia, tp salahkan yg memberi ijin masuk 😎",salah jual indonesia tetapi salah izin masuk,negatif,-0.7182,0
2065,mondaymonday.lt,"Ngethrift seru, sini mampir pak🤗",ngethrift seru mampir,negatif,-0.02510000000000001,0
2066,itsme_cak_,Kasi solusi nya dong pak,kasih solusi,positif,0.5406,2
2067,kinangki,Gw yg beli brand luar negri tapi brandnya ga terkenal 😢,saya beli brand negeri brandnya kenal,negatif,-0.10950000000000004,0
2068,handryxindra,Justru pakaian bekas itu lah yang menolong rakyat Indonesia dr ke galauan akan sandang pantas pakai 👏,pakai bekas tolong rakyat indonesia dari galau sandang pakai,negatif,-0.02510000000000001,0
2069,jaakiiiii._,@dimass295_ beli baju partai ajala yg vintage,beli baju partai ajala vintage,positif,0.10599999999999998,2
2070,yogapratama0,"Nnti beli produk lokal sendiri yg murah tpi KW malah diledekin pak, mending babebo kan 😌",nnti beli produk lokal murah tapi kau diledekin mending babebo,positif,0.032399999999999984,2
2071,dikalacerah,Pikiran masyarakat terganggu oleh bapak,pikir masyarakat ganggu,negatif,-0.5902,0
2072,lizaanasta,Artis dilarang pake barang LN.,artis larang pakai barang ln,negatif,-0.15360000000000007,0
2073,ydhxyvz,"Bentar lagi dapet kaos partai, moga moga jackpot dapet yang warna merah👏🔥",bentar dapet kaos partai moga moga jackpot dapet warna merah,positif,0.057499999999999996,2
2074,pelpelankusut,ok bantu kurangin fast fashion tp scr g lgsg & pelan2 industri ini bisa membunuh umkm desainer dlm negri,ok bantu kurang fast fashion tetapi cara langsung pelan industri bunuh umkm desainer dalam negeri,positif,0.006700000000000039,2
2075,aditiaprr,pajaknya kecil kh?🤕,pajak kh,negatif,-0.6124,0
2076,ajie_gozsa,@galih.sakti_,sakti,netral,0.0,1
2077,rejall.msyr,"daripada menghentikan importir thrift lebih baik pemerintah membersihkan oknum pelaku produsen kw di Indonesia, contoh kompas brand lokal tapi di pasaran hadehh di kw in bosss indo² gimana mau maju usaha punya saudara lu sendiri ajaa di ancurin sendiri dengan produk kw nya hahaha",henti importir thrift perintah bersih oknum laku produsen kau indonesia contoh kompas brand lokal pasar hadehh kau in boss indo bagaimana maju usaha saudara kamu ajaa ancurin produk kau hahaha,negatif,-0.24539999999999995,0
2078,edislmek_,Yawdh sih,yawdh,netral,0.0,1
2079,katonanggaraaa_,inpo baju partai,informasi baju partai,positif,0.10599999999999998,2
2080,galangbramana,@ramawwida  wes ndang Bergabung mbanteng saja,sudah buru gabung mbanteng,negatif,-0.21409999999999996,0
2081,laisaprihatna_,@luqmanibnu_  wah nu,nu,netral,0.0,1
2082,thirtyvibesss,Masa solusinya perketat regulasi thrifting? Aneh 😂😂😂😂,solusi ketat regulasi thrifting aneh,netral,0.0,1
2083,elegi.pangestu,@aerostreet  recommended local brand,recommended lokal brand,netral,0.0,1
2084,__.gaziaa,what pak?,apa,negatif,-0.6124,0
2085,dewasenja1,"Brand local , nama nya local tp harga nya 300-500 rb , mending buat beli beras se karung",brand lokal nama lokal tetapi harga rb mending beli beras karung,positif,0.03480000000000005,2
2086,aldhi.999,Oooomaaagaaaa,ooomaagaa,netral,0.0,1
2087,davinaaaurel_,Pdhal brand lokal banyak kok yg bagus cuma ya gitu pasti bakal samaan dan yg parahnya pasti dibully gtu apalag ygi tulisan metal gambar beruang itu🥲,padahal brand lokal bagus begitu sama parah dibully begitu apalag ygi tulis metal gambar beruang,negatif,-0.09999999999999998,0
2088,ehhting,Piye?,bagaimana,netral,0.0,1
2089,planthoria,"Sulit, contoh matahari stok jaman jebot aja diskon 75% dinaikin dulu. Kudunya ndang didiskon ndang habis barang nya, ndang industri bikin stok baru lagi. Ini ngga ditimbun bertahun2 sampe pas didiskon pun ttp mahal jatohnya. Gmn mau maju industri pakaian indonesia. Baju jg diliar jelek dilit dibuang disni mah bolong2 ttp dipake. Jadi muternya lama. Makanya pada suka thrift karn kalo dah jelek ngebuangnya ga sayang. Dipake jg bisa tahan lama. Harga jg murah. Diluar sana jadi sampah. Diindonesia jadi permata. Lom lagi klo dishopee jualan baju bagus digambar pas dtng jungkir balik bikin nyesel order.",sulit contoh matahari stok jaman jebot diskon dinaikin kudu buru diskon buru habis barang buru industri stok tidak timbun tahun sampai pas diskon ttp mahal jatohnya bagaimana maju industri pakai indonesia baju juga liar jelek dilit buang sini mah bolong ttp pakai muternya suka thrift karn sudah jelek ngebuangnya sayang pakai juga tahan harga juga murah luar sampah indonesia permata belum dishopee jual baju bagus gambar pas dtng jungkir sesal order,negatif,-0.0013000000000000789,0
2090,bintdaffa,@giovannopho true,true,netral,0.0,1
2091,evv1ng,@fann.ph5 ya allah,ph allah,positif,0.7906,2
2092,reant.mp,Baju bekas orang meninggal😮,baju bekas orang tinggal,positif,0.03480000000000005,2
2093,edy_lucky234,Ada yg kalah saing cuakss,kalah saing cuakss,negatif,-0.7184,0
2094,alimudaanwar,Lahhh,lahh,netral,0.0,1
2095,fransfamani,"saya sih imbang..ada duit lbh ya beli baru. Entah levis, sepatu Nike, NB.. semua yg import. Pokoknya Improt..mobil semua jg improt.. bangga sih.. mainan aja made in china.",imbang duit lebih beli levis sepatu nike nb import pokok improt mobil juga improt bangga main made in china,positif,0.036699999999999955,2
2096,gedegandhii,efek murah sm branded jg,efek murah sama branded juga,positif,0.4598,2
2097,_____zainuddin,@de.scp,scp,netral,0.0,1
2098,angky_rdg,yesss 🔥🔥🔥🔥,yess,netral,0.0,1
2099,aldookurniawan,solusi nya berang petirr,solusi berang petirr,negatif,-0.17819999999999991,0
2100,ahmdnabill_,"Nah cintai produk lokal gaiss, contohnya @threemco wkwk",cinta produk lokal gaiss contoh wkwk,positif,0.5902,2
2101,janjisantri,terus usaha apa dong...? 😢,usaha,negatif,-0.46840000000000004,0
2102,20rissaer,Produk hrs lokal tp harga mlh luar👏,produk harus lokal tetapi harga malah,positif,0.04959999999999998,2
2103,miechaelis,"gmn rakyat kaga demen ngethrif, orang baju lokal aja harga selangit kocak 😂😂. bisanya protes doang, ngasih solusi kaga",bagaimana rakyat tidak demen ngethrif orang baju lokal harga langit kocak bisa protes saja beri solusi tidak,negatif,-0.027699999999999947,0
2104,mansononline,@gerryahmd iyaa nih,iyaa,netral,0.0,1
2105,ramaa.saputtra,kaos beruang petir siap merajai pasar indo🔥🔥,kaos beruang petir raja pasar indonesia,negatif,-0.875,0
2106,solikhin1805,Harusnya sadar.. Sudah tk keluar keringat di perah,sadar tk keringat perah,positif,0.20879999999999999,2
2107,irsyadbani,Cukai nya aja di perketat.. itu!! *mirii tigih,cukai ketat mirii tigih,negatif,-0.6124,0
2108,b0tdreamer,"Bisnis dalam negeri (umkm) di ganggu perijinan,birokrasi, salam tempel, ordal, dll sehingga tumbuhnya (brand) suleett",bisnis negeri umkm ganggu perijinan birokrasi salam tempel ordal dan lain tumbuh brand suleett,negatif,-0.28769999999999996,0
2109,fajargraha_,Makanya produk negeri klo misalnya buat baju tuh harus bagus + harga terjangkau,produk negeri baju bagus harga jangkau,positif,0.21409999999999996,2
2110,ezahaikall,Urusin swasembada pangan,urusin swasembada pangan,netral,0.0,1
2111,gerryahmd,Mening kaos baru Heavy Cotton mah ada di @mansononline,ning kaos heavy cotton mah,negatif,-0.7184,0
2112,mahmudkrndi,"ga semua org punya gaji, tapi semua org punya rejeki",orang gaji orang rejeki,positif,0.7184,2
2113,fajarr00s,"Sama aja mematikan usaha kecil yang jualan pakaian bekas, sekarang karang banyak banget yg usaha itu pak",mati usaha jual pakai bekas karang banget usaha,negatif,-0.028200000000000003,0
2114,tsaryuu,"Brand-brang lokal itu ya harganya banyak overprice. Dalihnya #DukungProdukLokal atau #LocalPride tapi pasang harga tinggi, padahal mah bahannya jelek. Atau desainnya jelek. Contoh sepatu ada yg harganya bahkan beda tipis dengan produk luar, ya mending beli brand luar lah. Dukung lokal sih dukung lokal, mbok pasang harga masuk akal. Thrift banyak yg buru karena harga rendah dpt barang masih cukup bagus.",brand brang lokal harga overprice dalih pasang harga mah bahan jelek desain jelek contoh sepatu harga beda tipis produk mending beli brand dukung lokal dukung lokal mbok pasang harga masuk akal thrift buru harga rendah dapat barang bagus,positif,0.0011999999999999789,2
2115,mmlnarzky,Solusinya? Koleksi baju partai sebanyak banyaknya,solusi koleksi baju partai banyak,positif,0.3061999999999999,2
2116,fluktuasi.kuantum,"Ya gimana pak, rakyat Indonesia gengsi gede. Produk lokal banyak yg bagus kok daripada beli limbah dari LN.",bagaimana rakyat indonesia gengsi besar produk lokal bagus beli limbah ln,positif,0.04959999999999998,2
2117,b_raey,apa kaos partai ditahun depan bakal mengganggu distro lokal juga,kaos partai tahun ganggu distro lokal,negatif,-0.9001,0
2118,helmiomi,@renaldi.ocobot gimana pendapat nya a?,ocobot bagaimana dapat,netral,0.0,1
2119,dioarfian_,kaos banteng ae lah,kaos banteng ae,negatif,-0.875,0
2120,_fatihnr,ewh,ewh,netral,0.0,1
2121,75.topclearz,yo weis bantu umkm kami pak😢,ya weis bantu umkm,positif,0.15659999999999996,2
2122,gusmul_4,@ikasuhadi btw mana hodie ane😂,ngomong ngomong hodie saya,negatif,-0.6124,0
2123,fadil.frdn,sbr ya buat para prelover,sabar prelover,positif,0.7906,2
2124,doc.mulki,@anggeraniputrimeliana GAMAKAN SETAHUN,gama tahun,netral,0.0,1
2125,watsiq_,"Di balik tulisan menganggu ada tulisan ""hehe"" tpi kecil banget.",tulis menganggu tulis tapi banget,positif,0.25,2
2126,nafelnaraya,gak bahaya ta?,bahaya ta,negatif,-0.9001,0
2127,silumantee___,"Permaenan mau pemilu , ini pernah terjadi 2019 lalu , hahaahahha antik",main milu hahaahahha antik,netral,0.0,1
2128,ciciration_,@kala.secondbrand pye wes,secondbrand bagaimana sudah,positif,0.15360000000000007,2
2129,spalleticomo,Tanggepannya mang @xstyle.id,tanggepannya mang id,netral,0.0,1
2130,rayydoubleyu,info sneakers lokal rekomended,informasi sneakers lokal rekomended,negatif,-0.15360000000000007,0
2131,brambang.rawit,"Nah Ini bagi yg suka unboxing bal - Balan, udh di sentil sama pakde. Ayolah.. produk UKM ngk kalah kok..",suka unboxing bal balan sudah sentil pakde ayo produk ukm tidak kalah,positif,0.006700000000000039,2
2132,igfarii,Bawel duit gua ini,bawel duit saya,negatif,-0.875,0
2133,guaiw__t,gk isok ngethrift maneh laan lek gk di olehi @midfolklore,tidak isok ngethrift lagi laan lek tidak oleh,negatif,-0.9584,0
2134,raffiiteb,100rb dapet 4,rb dapet,positif,0.4588,2
2135,ikasuhadi,@gusmul_4 wkwkk,wkwkk,netral,0.0,1
2136,katadhimasz,"mengertilah pak, lokal kadang kalo bikin pakaian kadang ga masuk akal soal kualitas dan harga",erti lokal kadang pakai kadang masuk akal kualitas harga,positif,0.17759999999999998,2
2137,nurilanwar____,usaha trifting disindir secara halus supaya ikut bayar pajak😁😂🙏🙏🙏,usaha trifting sindir halus bayar pajak,negatif,-0.49960000000000004,0
2138,bint.ang8138,Tutup kemasukan impor baju bekas gitu saja kok repot pak,tutup masuk impor baju bekas begitu repot,negatif,-0.11820000000000008,0
2139,kokoprabu_,Chaksssss,chakss,netral,0.0,1
2140,yusufrrizky,Aku soalnya jualan baju produk lokal Jadi setuju Pak 👏👏,jual baju produk lokal tuju,positif,0.20019999999999993,2
2141,donimichael965,Betul pak tenaga kerja/pekerja impor pun juga mengganggu.,tenaga kerja kerja impor ganggu,positif,0.15659999999999996,2
2142,diskaa.septian,@zidanperdana.id,id,netral,0.0,1
2143,agneschristiaa,"@definitelynotata ttapi bgs, gada yg ngeduain☹️",tetapi bgs tidak ada ngeduain,negatif,-0.18169999999999997,0
2144,gusmul_4,@ikasuhadi senggol dong🤣,senggol,netral,0.0,1
2145,lexaldyto,Iyakah po ?,iya po,netral,0.0,1
2146,rahadatul_aissy,Padahal UMKM udah teriak² dr 2017. Kemana aja nih?,umkm sudah teriak dari mana,negatif,-0.26259999999999994,0
2147,_sagitariyourss,🔥8x8x88x88xx88xx8xxx8x8xx8zx88xx8xx8xxx88x8xz8888x88,xx xx xx xx zx xx xx xx xz,negatif,-0.875,0
2148,agus.sptian,Lokalan sekarang harganya tinggi pak.,lokal harga,positif,0.6124,2
2149,afiefrzqy,@anggeraniputrimeliana teh tawar campur jeruk nipis tiap pagi. Nanti asam lambung terus sakit tipes nah kurus tuh,teh tawar campur jeruk nipis pagi asam lambung sakit tipes kurus,negatif,-0.056400000000000006,0
2150,0ktavlog,Betolll,betoll,netral,0.0,1
2151,ohzhiet,Wah tidak percaya marketing tuhan nih doi,percaya marketing tuhan doi,positif,0.17819999999999991,2
2152,noviantikaduri,@fiki.mq tawa luuuu,mq tawa luu,netral,0.0,1
2153,nisadve,setuju sih hehew,tuju hehew,negatif,-0.10599999999999998,0
2154,suckslana__,Budayakan memakai produk clothing line lokal broooooo,budaya pakai produk clothing line lokal broo,positif,0.6124,2
2155,ir__wann,"yg udah jadi biaya sehari"" gimana dong? ngasih himbauan ya minimal ada solusi",sudah biaya hari bagaimana beri himbauan minimal solusi,positif,0.02510000000000001,2
2156,nacw4__4,@azzahr444 nasib beli prada aja lah,nasib beli prada,negatif,-0.15360000000000007,0
2157,sendyekr,Setuju pak harus dibasmi,tuju basmi,negatif,-0.3061999999999999,0
2158,fredinaljun,Yg korupsi juga mengganggu industri kemajuan negara pak 😢,korupsi ganggu industri maju negara,negatif,-0.9001,0
2159,nailaakns,"@z.l.f____  pakaian produksi dalam negri yg original jelas lebih bagus daripada pakaian impor tapi bekas,haha🙌",f pakai produksi negeri original bagus pakai impor bekas haha,negatif,-0.03480000000000005,0
2160,kusuma.daraaa,ga laku kok nyenggol,laku nyenggol,netral,0.0,1
2161,erdiansanjaya,Produksi kaos partai juga sangat mengganggu pak. Mengganggu mata dan badan yg pake(gaenak njir 😂😂),produksi kaos partai ganggu ganggu mata badan pakai tidak enak njir,negatif,-0.2006,0
2162,nisaa_1606,Gak suka barang bekas,suka barang bekas,positif,0.15659999999999996,2
2163,_bagusardiyanto,Ndak iyo to ler,tidak iya untuk ler,negatif,-0.7906,0
2164,agnnnnia,"yaa gmana ya harga murah kwalitas sama kaya barang baru dipasaran, terlebih ada yg branded. untung skripsi dah kelar",yaa gmana harga murah kwalitas kaya barang pasar branded untung skripsi sudah kelar,positif,0.09999999999999998,2
2165,ahmadalgazali__,Atur aja penguasa kitamah ikut,atur kuasa kitamah,positif,0.15659999999999996,2
2166,liemname,Yang kasih ijin siapa kok bisa sampe impor?  Yakali g ada ijin bisa masuk...cmiwwww,kasih izin sampai impor yakali izin masuk cmiww,negatif,-0.26149999999999995,0
2167,bardouxtc,solusi dong pak jangan cuap cuap aja awakpun bisa,solusi cuap cuap awak,positif,0.6124,2
2168,muhfarhan.ss,2024 ganti presiden,ganti presiden,positif,0.2277999999999999,2
2169,susans_13,Tutup paso kodim tak lame lagi @mernalianaidris,tutup paso kodim lame,negatif,-0.4588,0
2170,riyadiudi_,@teddy.maulana01,maulana,netral,0.0,1
2171,esaabdiwijaya_,@ganjar_pranowo info baju partai sek enek???,informasi baju partai sek enek,negatif,-0.15659999999999996,0
2172,hiammar.id,"Ayo beli di @hiammar.id aja, pakaian dibikin di dlm negri 🔥 dijamin BARU no second second 😍",ayo beli id pakai bikin dalam negeri jamin nomor second second,positif,0.01849999999999996,2
2173,aaweenn0.2,@zlvnya_ hayo kamu kaum trifting,hayo kaum trifting,positif,0.7184,2
2174,lalasausabung,"oke, pake baju partai",oke pakai baju partai,positif,0.7184,2
2175,mhmmdibrahimzetya,Setuju-setuju aja sih sama kebijakan ini tapi harus bikin ttg  surat perizinan pakaian bekas loakan supaya pedagang kecil sehingga UMKM ekonomi di Indonesia tidak terhambat,tuju tuju bijak ttg surat izin pakai bekas loak dagang umkm ekonomi indonesia hambat,negatif,-0.027699999999999947,0
2176,dmsadiptraa,lokal pred harga ¼ gaji umr kotane njenengan yo rodok ra ngotak pak nek dinggo kalangan ngisor,lokal pred harga gaji umr kotane njenengan ya rodok ra ngotak nek dinggo kalang ngisor,positif,0.875,2
2177,fbynt25,kualitas brand lokal tu masi dibawa rata-rata pak,kualitas brand lokal itu masih bawa,netral,0.0,1
2178,baryo_,Joko Joko,joko joko,netral,0.0,1
2179,dedi.bilang.huye,Nyoba ngetik,nyoba ngetik,netral,0.0,1
2180,linavicious,Wkwkwk ditanabang banyak bgd yg jual thrifting🫠🫠,wkwkwk ditanabang bgd jual thrifting,positif,0.7184,2
2181,athriftments,"udah paling bener itu pake baju partai, dan baju lokal😎🔥
support UMKM🇮🇩
btw cek feed kita yaa🥵",sudah bener pakai baju partai baju lokal support umkm ngomong ngomong cek feed yaa,positif,0.08879999999999999,2
2182,yunsa.lianto,tapi menekan produksi pakaian baru bisa menekan limbah pabrik pakaian …. dilemaaa,tekan produksi pakai tekan limbah pabrik pakai dilemaa,negatif,-0.38139999999999996,0
2183,eunchaa_,Maafkan kami yg 24/7 mantengin live tiktok trift shop pak 😂😂😂😂,maaf mantengin live tiktok trift shop,positif,0.17819999999999991,2
2184,fabrizioromansa,"bener juga sih, selain untuk melindungin industri dalam negeri, kalo thrifting ini diterusin yg ada orang luar produksi baju terus menerus, dan kita yg dijadiin tempat sampahnya",bener melindungin industri negeri thrifting diterusin orang produksi baju terus dijadiin sampah,netral,0.0,1
2185,dyfinnnaaa_,Maap aku lebih suka daster buatan indonesia 🇮🇩,maap suka daster buat indonesia,netral,0.0,1
2186,sandiipatriia,Urusin dulu pajak kita pak😮‍💨,urusin pajak,negatif,-0.6124,0
